nik,no_kk,nama,tempat_tanggal_lahir,jenis_kelamin,status_perkawinan,alamat,kecamatan,kelurahan,pekerjaan,penghasilan,jumlah_tanggungan,kondisi_lantai,kondisi_dinding,kondisi_atap,status_kepemilikan_rumah,pendidikan_terakhir,jumlah_anak_sekolah,kepemilikan_aset,pengeluaran_bulanan,akses_listrik,akses_air,kondisi_kesehatan
35730419127387,35730359156411,Calon Penerima 565,1970-05-02,Perempuan,Cerai Mati,Jl. Jakarta Dalam RT 01/RW 09,Klojen,Penanggungan,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730282563270,35730449934792,Calon Penerima 566,1971-12-07,Laki-laki,Kawin,Jl. Sanan No. 92 RT 04/RW 10,Blimbing,Purwantoro,Karyawan Swasta,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730328474137,35730514597744,Calon Penerima 567,1971-08-28,Perempuan,Kawin,Perum. Muharto Megah Blok D6 RT 08/RW 03,Blimbing,Jodipan,Wiraswasta / Pedagang,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730569735061,35730382397109,Calon Penerima 568,1996-04-10,Perempuan,Kawin,Jl. Kolonel Sugiono Dalam RT 08/RW 07,Kedungkandang,Mergosono,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730223539784,35730419114458,Calon Penerima 569,1978-10-17,Perempuan,Kawin,Jl. Hamid Rusdi Gg. 2 RT 07/RW 03,Blimbing,Bunulrejo,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730154678065,35730293113824,Calon Penerima 570,2001-09-09,Perempuan,Belum Kawin,Jl. Tretes No. 27 RT 04/RW 07,Klojen,Rampal Celaket,Karyawan Swasta,> Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),> Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730115619998,35730485889913,Calon Penerima 571,1963-12-07,Perempuan,Cerai Mati,Jl. Parseh Jaya Gg. 8 RT 05/RW 02,Kedungkandang,Arjowinangun,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730395843686,35730271716074,Calon Penerima 572,1983-03-14,Laki-laki,Belum Kawin,Jl. Kebonsari No. 96 RT 04/RW 10,Sukun,Kebonsari,PNS / TNI / POLRI,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730378795225,35730196787469,Calon Penerima 573,1990-08-09,Laki-laki,Cerai Mati,Jl. Mergosono Gg. 10 RT 13/RW 07,Kedungkandang,Mergosono,Petani / Buruh Tani,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730465228391,35730397997823,Calon Penerima 574,1997-01-17,Perempuan,Kawin,Jl. Hamid Rusdi Timur Gg. 6 RT 06/RW 10,Blimbing,Kesatrian,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730518578325,35730276925250,Calon Penerima 575,1976-08-20,Perempuan,Belum Kawin,Perum. A. Yani Utara Megah Blok K17 RT 04/RW 07,Blimbing,Polowijen,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730511102500,35730218115640,Calon Penerima 576,1978-01-14,Laki-laki,Kawin,Jl. Muharto Gg. 7 RT 06/RW 05,Blimbing,Jodipan,Tidak Bekerja,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730572824698,35730126205026,Calon Penerima 577,1987-06-17,Perempuan,Kawin,Jl. Kalpataru Gg. 3 RT 02/RW 02,Lowokwaru,Jatimulyo,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730310905106,35730526746824,Calon Penerima 578,1979-09-10,Perempuan,Cerai Hidup,Jl. Watu Gong Gg. 6 RT 08/RW 08,Lowokwaru,Ketawanggede,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730165987559,35730219778930,Calon Penerima 579,1973-11-24,Perempuan,Kawin,Jl. Sudimoro Dalam RT 11/RW 09,Lowokwaru,Mojolangu,Petani / Buruh Tani,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730218170549,35730399885363,Calon Penerima 580,1961-11-01,Perempuan,Cerai Mati,Jl. KH Hasyim Ashari Gg. 10 RT 15/RW 02,Klojen,Kauman,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
35730182506435,35730168523872,Calon Penerima 581,1982-06-21,Perempuan,Belum Kawin,Perum. Danau Bratan Indah Blok K15 RT 04/RW 09,Kedungkandang,Sawojajar,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730356569300,35730323765459,Calon Penerima 582,1975-08-27,Perempuan,Cerai Mati,Jl. Candi Badut Gg. 2 RT 12/RW 03,Sukun,Karangbesuki,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730273576827,35730339997236,Calon Penerima 583,1973-11-03,Perempuan,Cerai Hidup,Jl. Nakula Dalam RT 12/RW 06,Blimbing,Polehan,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730135944258,35730523736704,Calon Penerima 584,1972-04-23,Laki-laki,Cerai Mati,Jl. Mergosono Dalam RT 13/RW 05,Kedungkandang,Mergosono,Tidak Bekerja,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730424864080,35730222108061,Calon Penerima 585,1972-10-20,Laki-laki,Belum Kawin,Perum. Simpang L.A. Sucipto Mas Blok C18 RT 10/RW 09,Blimbing,Pandanwangi,PNS / TNI / POLRI,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),> Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730150905001,35730485257924,Calon Penerima 586,1961-08-27,Perempuan,Kawin,Perum. Purwodadi Indah Blok G16 RT 06/RW 01,Blimbing,Purwodadi,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730495295079,35730554626200,Calon Penerima 587,2000-05-21,Laki-laki,Kawin,Jl. Baiduri Pandan No. 117 RT 03/RW 07,Lowokwaru,Tlogomas,PNS / TNI / POLRI,> Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730113405845,35730312537136,Calon Penerima 588,1977-01-27,Laki-laki,Kawin,Perum. Kesatrian Residences Blok E4 RT 01/RW 02,Blimbing,Kesatrian,PNS / TNI / POLRI,> Rp 4.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),> Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730363282439,35730237518848,Calon Penerima 589,1992-04-14,Laki-laki,Kawin,Jl. Majapahit Gg. 9 RT 03/RW 02,Klojen,Kiduldalem,Tidak Bekerja,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SMP,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730277298381,35730315168292,Calon Penerima 590,1998-09-18,Laki-laki,Cerai Mati,Jl. Tasikmadu Dalam RT 09/RW 06,Lowokwaru,Tasikmadu,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730584839823,35730136794252,Calon Penerima 591,1989-10-25,Perempuan,Cerai Hidup,Jl. Sanan Gg. 2 RT 02/RW 10,Blimbing,Purwantoro,Tidak Bekerja,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730220242079,35730140202495,Calon Penerima 592,1963-12-08,Laki-laki,Belum Kawin,Jl. Raya Tlogomas No. 55 RT 05/RW 01,Lowokwaru,Tlogomas,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730257554148,35730325454996,Calon Penerima 593,1983-06-21,Perempuan,Cerai Hidup,Jl. Ki Ageng Gribig Gg. 8 RT 14/RW 10,Kedungkandang,Lesanpuro,Tidak Bekerja,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730418930475,35730584114229,Calon Penerima 594,1968-04-06,Perempuan,Kawin,Jl. Patimura No. 116 RT 04/RW 08,Klojen,Klojen,Karyawan Swasta,> Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),> Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730341738586,35730329917474,Calon Penerima 595,1971-02-12,Laki-laki,Kawin,Perum. Candi Badut Indah Blok E3 RT 05/RW 07,Sukun,Karangbesuki,PNS / TNI / POLRI,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730549330547,35730473874191,Calon Penerima 596,1980-11-11,Laki-laki,Kawin,Jl. Kemirahan Dalam RT 11/RW 01,Sukun,Bandungrejosari,Buruh Pabrik / Bangunan,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730365700415,35730485302855,Calon Penerima 597,1964-08-14,Perempuan,Cerai Mati,Jl. Purwodadi Gg. 10 RT 14/RW 08,Blimbing,Purwodadi,Tidak Bekerja,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730219777855,35730534434684,Calon Penerima 598,1984-10-02,Laki-laki,Belum Kawin,Jl. Hamid Rusdi No. 131 RT 09/RW 07,Blimbing,Bunulrejo,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730439224548,35730318941083,Calon Penerima 599,1968-09-06,Laki-laki,Kawin,Jl. Ikan Kakap Gg. 1 RT 02/RW 04,Lowokwaru,Tunjungsekar,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730175371370,35730527392171,Calon Penerima 600,1980-10-05,Laki-laki,Cerai Hidup,Jl. Saxophone Gg. 7 RT 11/RW 08,Lowokwaru,Tunggulwulung,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730177262765,35730374831066,Calon Penerima 601,2000-01-03,Perempuan,Kawin,Jl. Gading Pesantren No. 49 RT 10/RW 08,Klojen,Gading Kasri,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730440976283,35730535822847,Calon Penerima 602,1961-10-07,Perempuan,Kawin,Jl. Laksda Adi Sucipto Gg. 10 RT 12/RW 03,Blimbing,Pandanwangi,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730421360404,35730270188462,Calon Penerima 603,1980-01-10,Laki-laki,Cerai Hidup,Jl. Kendalsari Dalam RT 08/RW 05,Lowokwaru,Tulusrejo,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Rentan Sakit / Lansia / Ibu Hamil
35730468397223,35730235441536,Calon Penerima 604,1961-07-25,Laki-laki,Belum Kawin,Jl. S. Supriadi No. 96 RT 10/RW 09,Sukun,Bandungrejosari,PNS / TNI / POLRI,Rp 3.000.000 - Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730479530933,35730378113558,Calon Penerima 605,1967-12-28,Laki-laki,Belum Kawin,Jl. Tawangmangu No. 6 RT 04/RW 02,Klojen,Samaan,Wiraswasta / Pedagang,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730393297915,35730543863643,Calon Penerima 606,2005-09-13,Perempuan,Belum Kawin,Perum. Kyai Parseh Jaya Mas Blok I13 RT 07/RW 02,Kedungkandang,Bumiayu,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
